Mean Intensity,Standard Deviation,Minimum Intensity,Maximum Intensity,Edge Pixels,Contour Count,Largest Contour Area,Texture Value,Label
96.89692283163265,83.88494436073425,0.0,255.0,6985.0,1.0,25550.0,630.6811224489796,1
115.7114556760204,79.24830958582879,0.0,255.0,6760.0,8.0,29908.0,512.0875274248294,1
92.60443239795919,83.22269830903099,0.0,255.0,4904.0,1.0,22029.5,403.90820045423527,1
102.7950215242347,83.06963554402766,0.0,255.0,5261.0,3.0,24222.0,369.52641534348516,1
95.12759088010205,84.93581868014097,0.0,255.0,6100.0,8.0,23774.5,732.3469436562891,1
101.38500478316327,83.41892546221764,0.0,255.0,5805.0,9.0,19407.5,324.42408692345225,1
104.14696269132654,81.14991263491035,0.0,255.0,4033.0,1.0,34704.0,480.44917889030614,1
83.41665338010205,85.86167729342014,0.0,255.0,6071.0,1.0,29822.0,1105.8922623293147,1
104.22223772321429,82.99757174400199,0.0,255.0,9054.0,37.0,15899.5,733.4840536054002,1
133.55775669642858,67.6346989320068,0.0,255.0,5778.0,1.0,23832.5,495.4325266257766,1
103.06849888392857,82.59307273766102,0.0,255.0,5957.0,3.0,23890.5,373.8096256025728,1
130.63135762117346,69.31736037197402,0.0,255.0,6770.0,1.0,23796.5,207.6129588703472,1
129.6640625,71.56294662734648,0.0,255.0,8325.0,4.0,26385.0,447.95931463944623,1
128.89200015943877,72.55349365635226,0.0,255.0,6192.0,6.0,35356.5,180.36594597372797,1
130.14606584821428,72.22757750938248,0.0,255.0,8177.0,24.0,16821.0,979.3877382846437,1
130.4885801977041,71.18108064897562,0.0,255.0,10177.0,8.0,19276.5,685.3623731057876,1
128.68413185586735,72.73321299623422,0.0,255.0,8225.0,10.0,29425.5,531.7899112915903,1
113.43506855867346,78.32145738333955,0.0,255.0,5592.0,1.0,23386.5,475.7659371724381,1
97.08306760204081,83.03901176419123,0.0,255.0,6424.0,5.0,24771.5,783.0672831632653,1
123.12920519770408,74.72166216652889,0.0,255.0,7925.0,1.0,28288.0,677.7098210710924,1
129.33785076530611,72.70264150845422,0.0,255.0,8026.0,1.0,32476.0,522.5501669737163,1
130.5057597257653,70.96812450515823,0.0,255.0,8961.0,2.0,27055.0,581.6139500084543,1
95.55819515306122,83.01187518661189,0.0,255.0,5031.0,8.0,23059.5,632.474946236124,1
100.92910953443878,82.168227938842,0.0,255.0,5506.0,25.0,25437.0,479.65612676033425,1
130.00522161989795,71.75587574936749,0.0,255.0,6012.0,1.0,33948.5,777.7446907004531,1
